"""Current Lat""","""Current Lng""","""Destination Lat""","""Destination Lng""","""Distance""","""Time""","""Time Difference""","""Speed""","""Is Moving""","""Has Load"""
14.685982,121.085998,*,*,*,*,*,*,*,*,*,*
14.685982,121.085998,*,*,*,*,*,*,*,*,*,*
14.685982,121.085998,*,*,*,*,*,*,*,*,*,*
14.685982,121.085998,14.685982,121.085998,0,10:40:44,5,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:40:45,4,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:40:46,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:40:47,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:40:48,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:40:50,4,0,2,1,0,2
14.685982,121.085998,14.685982,121.085998,0,10:40:51,4,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:40:52,4,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:40:54,4,0,2,1,0,2
14.685982,121.085998,14.685982,121.085998,0,10:40:56,5,0,2,1,0,2
14.685982,121.085998,14.685982,121.085998,0,10:40:57,5,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:40:59,5,0,2,1,0,2
14.685982,121.085998,14.685982,121.085998,0,10:41:00,4,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:01,4,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:02,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:03,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:04,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:05,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:07,4,0,2,1,0,2
14.685982,121.085998,14.685982,121.085998,0,10:41:09,5,0,2,1,0,2
14.685982,121.085998,14.685982,121.085998,0,10:41:10,5,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:11,4,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:12,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:13,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:14,3,0,2,1,0,1
14.685982,121.085998,14.685982,121.085998,0,10:41:15,3,0,2,1,0,1
14.685929,121.086029,14.685982,121.085998,7,10:41:16,3,8.4,1,1,7,1
14.685919,121.086036,14.685982,121.085998,8,10:41:17,3,9.6,1,1,1,1
14.685911,121.086051,14.685982,121.085998,10,10:41:18,3,12,1,1,2,1
14.685902,121.086067,14.685929,121.086029,5,10:41:19,3,6,1,1,2,1
14.685887,121.08609,14.685919,121.086036,7,10:41:21,4,6.3,1,1,3,2
14.68588,121.086105,14.685911,121.086051,7,10:41:22,4,6.3,1,1,2,1
14.685875,121.086112,14.685902,121.086067,6,10:41:23,4,5.4,1,1,1,1
14.685871,121.086128,14.685887,121.08609,4,10:41:25,4,3.6,1,1,2,2
14.685871,121.086128,14.68588,121.086105,3,10:41:26,4,2.7,1,1,0,1
14.685871,121.086128,14.685875,121.086112,2,10:41:27,4,1.8,2,1,0,1
14.685877,121.086174,14.685871,121.086128,5,10:41:28,3,6,1,1,5,1
14.685891,121.086181,14.685871,121.086128,6,10:41:30,4,5.4,1,1,2,2
14.685907,121.086189,14.685871,121.086128,8,10:41:31,4,7.2,1,1,2,1
14.685935,121.086189,14.685877,121.086174,7,10:41:33,5,5.04,1,1,3,2
14.685954,121.086196,14.685891,121.086181,7,10:41:34,4,6.3,1,1,2,1
14.685976,121.086204,14.685907,121.086189,8,10:41:35,4,7.2,1,1,3,1
14.685998,121.086212,14.685935,121.086189,7,10:41:36,3,8.4,1,1,3,1
14.686024,121.086227,14.685954,121.086196,8,10:41:37,3,9.6,1,1,3,1
14.686047,121.086242,14.685976,121.086204,9,10:41:38,3,10.799999999999999,1,1,3,1
14.686072,121.086257,14.685998,121.086212,10,10:41:39,3,12,1,1,3,1
14.686099,121.086273,14.686024,121.086227,10,10:41:40,3,12,1,1,3,1
14.686159,121.086288,14.686047,121.086242,13,10:41:42,4,11.7,1,1,7,2
14.686183,121.086303,14.686072,121.086257,13,10:41:43,4,11.7,1,1,3,1
14.686234,121.086326,14.686099,121.086273,16,10:41:45,5,11.52,1,1,6,2
14.686255,121.086326,14.686159,121.086288,11,10:41:46,4,9.899999999999999,1,1,2,1
14.686272,121.086326,14.686183,121.086303,10,10:41:47,4,9,1,1,2,1
14.686303,121.086318,14.686234,121.086326,8,10:41:49,4,7.2,1,1,4,2
14.686312,121.086303,14.686255,121.086326,7,10:41:50,4,6.3,1,1,2,1
14.686335,121.086235,14.686272,121.086326,12,10:41:52,5,8.64,1,1,8,2
14.686348,121.086196,14.686303,121.086318,14,10:41:53,4,12.6,1,1,4,1
14.686375,121.086112,14.686312,121.086303,22,10:41:55,5,15.839999999999998,1,1,10,2
14.686388,121.086059,14.686335,121.086235,20,10:41:56,4,18,1,1,6,1
14.686401,121.086013,14.686348,121.086196,21,10:41:57,4,18.900000000000002,1,1,5,1
14.68641,121.085968,14.686375,121.086112,16,10:41:58,3,19.2,1,1,5,1
14.686419,121.085929,14.686388,121.086059,14,10:41:59,3,16.8,1,1,4,1
14.686424,121.085899,14.686401,121.086013,13,10:42:00,3,15.599999999999998,1,1,3,1
14.686434,121.085868,14.68641,121.085968,11,10:42:01,3,13.199999999999998,1,1,4,1
14.68644,121.085838,14.686419,121.085929,10,10:42:02,3,12,1,1,3,1
14.686442,121.085807,14.686424,121.085899,10,10:42:03,3,12,1,1,3,1
14.686448,121.085777,14.686434,121.085868,10,10:42:04,3,12,1,1,3,1
14.686452,121.085739,14.68644,121.085838,11,10:42:05,3,13.199999999999998,1,1,4,1
14.686457,121.085708,14.686442,121.085807,11,10:42:06,3,13.199999999999998,1,1,3,1
14.686464,121.08567,14.686448,121.085777,12,10:42:07,3,14.399999999999999,1,1,4,1
14.686466,121.085624,14.686452,121.085739,12,10:42:08,3,14.399999999999999,1,1,5,1
14.686472,121.08554,14.686457,121.085708,18,10:42:10,4,16.2,1,1,9,2
14.686475,121.085502,14.686464,121.08567,18,10:42:11,4,16.2,1,1,4,1
14.686477,121.085456,14.686466,121.085624,18,10:42:12,4,16.2,1,1,5,1
14.686477,121.085411,14.686472,121.08554,14,10:42:13,3,16.8,1,1,5,1
14.686479,121.085365,14.686475,121.085502,15,10:42:14,3,17.999999999999996,1,1,5,1
14.686479,121.085327,14.686477,121.085456,14,10:42:15,3,16.8,1,1,4,1
14.68648,121.085281,14.686477,121.085411,14,10:42:16,3,16.8,1,1,5,1
14.686482,121.085243,14.686479,121.085365,13,10:42:17,3,15.599999999999998,1,1,4,1
14.686479,121.085205,14.686479,121.085327,13,10:42:18,3,15.599999999999998,1,1,4,1
14.686479,121.085166,14.68648,121.085281,12,10:42:19,3,14.399999999999999,1,1,4,1
14.68648,121.085113,14.686482,121.085243,14,10:42:20,3,16.8,1,1,6,1
14.686484,121.085067,14.686479,121.085205,15,10:42:21,3,17.999999999999996,1,1,5,1
14.686486,121.085021,14.686479,121.085166,16,10:42:22,3,19.2,1,1,5,1
14.686487,121.08493,14.68648,121.085113,20,10:42:24,4,18,1,1,10,2
14.686491,121.084884,14.686484,121.085067,20,10:42:25,4,18,1,1,5,1
14.686497,121.084831,14.686486,121.085021,21,10:42:26,4,18.900000000000002,1,1,6,1
14.686502,121.084785,14.686487,121.08493,16,10:42:27,3,19.2,1,1,5,1
14.686507,121.084739,14.686491,121.084884,16,10:42:28,3,19.2,1,1,5,1
14.686511,121.084686,14.686497,121.084831,16,10:42:29,3,19.2,1,1,6,1
14.686517,121.08464,14.686502,121.084785,16,10:42:30,3,19.2,1,1,5,1
14.686522,121.084594,14.686507,121.084739,16,10:42:31,3,19.2,1,1,5,1
14.686529,121.084556,14.686511,121.084686,14,10:42:32,3,16.8,1,1,4,1
14.686544,121.084472,14.686517,121.08464,18,10:42:34,4,16.2,1,1,9,2
14.68654,121.084442,14.686522,121.084594,16,10:42:35,4,14.4,1,1,3,1
14.686546,121.084403,14.686529,121.084556,17,10:42:36,4,15.3,1,1,4,1
14.686546,121.084381,14.686544,121.084472,10,10:42:37,3,12,1,1,2,1
14.686551,121.084358,14.68654,121.084442,9,10:42:38,3,10.799999999999999,1,1,3,1
14.686571,121.084312,14.686546,121.084403,10,10:42:40,4,9,1,1,5,2
14.686589,121.084289,14.686546,121.084381,11,10:42:41,4,9.899999999999999,1,1,3,1
14.686619,121.084266,14.686551,121.084358,12,10:42:42,4,10.8,1,1,4,1
14.686647,121.084251,14.686571,121.084312,11,10:42:43,3,13.199999999999998,1,1,3,1
14.68668,121.084251,14.686589,121.084289,11,10:42:44,3,13.199999999999998,1,1,4,1
14.686712,121.084266,14.686619,121.084266,10,10:42:45,3,12,1,1,4,1
14.686744,121.084281,14.686647,121.084251,11,10:42:46,3,13.199999999999998,1,1,4,1
14.686779,121.084297,14.68668,121.084251,12,10:42:47,3,14.399999999999999,1,1,4,1
14.686814,121.084312,14.686712,121.084266,12,10:42:48,3,14.399999999999999,1,1,4,1
14.686852,121.084327,14.686744,121.084281,13,10:42:49,3,15.599999999999998,1,1,5,1
14.686934,121.08435,14.686779,121.084297,18,10:42:51,4,16.2,1,1,9,2
14.686979,121.084358,14.686814,121.084312,19,10:42:52,4,17.099999999999998,1,1,5,1
14.687024,121.084373,14.686852,121.084327,20,10:42:53,4,18,1,1,5,1
14.687024,121.084373,14.686934,121.08435,10,10:42:53,2,18,0,0,0,0
14.687024,121.084373,14.686979,121.084358,5,10:42:53,1,18,0,0,0,0
14.687024,121.084373,14.687024,121.084373,0,10:42:53,0,0,0,0,0,0
14.687024,121.084373,14.687024,121.084373,0,10:42:53,0,0,0,0,0,0
14.687024,121.084373,14.687024,121.084373,0,10:42:53,0,0,0,0,0,0
14.68804,121.084449,14.687024,121.084373,113,10:43:13,20,20.34,1,1,113,20
14.688069,121.084449,14.687024,121.084373,116,10:43:14,21,19.885714285714286,1,1,3,1
14.688122,121.084442,14.687024,121.084373,122,10:43:16,23,19.09565217391304,1,1,6,2
14.688156,121.084434,14.68804,121.084449,13,10:43:17,4,11.7,1,1,4,1
14.688194,121.084434,14.688069,121.084449,14,10:43:18,4,12.6,1,1,4,1
14.688232,121.084434,14.688122,121.084442,12,10:43:19,3,14.399999999999999,1,1,4,1
14.688272,121.084426,14.688156,121.084434,13,10:43:20,3,15.599999999999998,1,1,5,1
14.688356,121.084411,14.688194,121.084434,18,10:43:22,4,16.2,1,1,9,2
14.68839,121.084403,14.688232,121.084434,18,10:43:23,4,16.2,1,1,4,1
14.688422,121.084388,14.688272,121.084426,17,10:43:24,4,15.3,1,1,4,1
14.688452,121.084381,14.688356,121.084411,11,10:43:25,3,13.199999999999998,1,1,3,1
14.688506,121.084365,14.68839,121.084403,13,10:43:27,4,11.7,1,1,6,2
14.688539,121.08435,14.688422,121.084388,14,10:43:28,4,12.6,1,1,4,1
14.688577,121.084342,14.688452,121.084381,14,10:43:29,4,12.6,1,1,4,1
14.688619,121.084327,14.688506,121.084365,13,10:43:30,3,15.599999999999998,1,1,5,1
14.688677,121.084304,14.688539,121.08435,16,10:43:31,3,19.2,1,1,7,1
14.688729,121.084281,14.688577,121.084342,18,10:43:32,3,21.599999999999998,1,1,6,1
14.688776,121.084259,14.688619,121.084327,19,10:43:33,3,22.799999999999997,1,1,6,1
14.688827,121.084236,14.688677,121.084304,18,10:43:34,3,21.599999999999998,1,1,6,1
14.688879,121.084213,14.688729,121.084281,18,10:43:35,3,21.599999999999998,1,1,6,1
14.688927,121.08419,14.688776,121.084259,18,10:43:36,3,21.599999999999998,1,1,6,1
14.688976,121.084159,14.688827,121.084236,18,10:43:37,3,21.599999999999998,1,1,6,1
14.689025,121.084136,14.688879,121.084213,18,10:43:38,3,21.599999999999998,1,1,6,1
14.689114,121.084083,14.688927,121.08419,24,10:43:40,4,21.6,1,1,11,2
14.689154,121.084068,14.688976,121.084159,22,10:43:41,4,19.799999999999997,1,1,5,1
14.689192,121.084045,14.689025,121.084136,21,10:43:42,4,18.900000000000002,1,1,5,1
14.689228,121.084014,14.689114,121.084083,15,10:43:43,3,17.999999999999996,1,1,5,1
14.689309,121.083961,14.689154,121.084068,21,10:43:45,4,18.900000000000002,1,1,11,2
14.689346,121.08393,14.689192,121.084045,21,10:43:46,4,18.900000000000002,1,1,5,1
14.689384,121.0839,14.689228,121.084014,21,10:43:47,4,18.900000000000002,1,1,5,1
14.68942,121.083862,14.689309,121.083961,16,10:43:48,3,19.2,1,1,6,1
14.689452,121.083847,14.689346,121.08393,15,10:43:49,3,17.999999999999996,1,1,4,1
14.68948,121.083824,14.689384,121.0839,13,10:43:50,3,15.599999999999998,1,1,4,1
14.689531,121.08377,14.68942,121.083862,16,10:43:52,4,14.4,1,1,8,2
14.68956,121.08374,14.689452,121.083847,17,10:43:53,4,15.3,1,1,5,1
14.689585,121.083709,14.68948,121.083824,17,10:43:54,4,15.3,1,1,4,1
14.689609,121.083686,14.689531,121.08377,13,10:43:55,3,15.599999999999998,1,1,4,1
14.689661,121.083641,14.68956,121.08374,15,10:43:57,4,13.5,1,1,8,2
14.689689,121.08361,14.689585,121.083709,16,10:43:58,4,14.4,1,1,5,1
14.689717,121.08358,14.689609,121.083686,17,10:43:59,4,15.3,1,1,4,1
14.689749,121.083541,14.689661,121.083641,15,10:44:00,3,17.999999999999996,1,1,5,1
14.689776,121.083511,14.689689,121.08361,14,10:44:01,3,16.8,1,1,4,1
14.689799,121.083473,14.689717,121.08358,15,10:44:02,3,17.999999999999996,1,1,5,1
14.689819,121.083435,14.689749,121.083541,14,10:44:03,3,16.8,1,1,5,1
14.689837,121.083404,14.689776,121.083511,13,10:44:04,3,15.599999999999998,1,1,4,1
14.689847,121.083381,14.689799,121.083473,11,10:44:05,3,13.199999999999998,1,1,3,1
14.689866,121.08332,14.689819,121.083435,13,10:44:07,4,11.7,1,1,7,2
14.689886,121.083274,14.689837,121.083404,15,10:44:09,5,10.799999999999999,1,1,5,2
14.689901,121.083259,14.689847,121.083381,14,10:44:10,5,10.08,1,1,2,1
14.689926,121.083251,14.689866,121.08332,10,10:44:11,4,9,1,1,3,1
14.689953,121.083259,14.689886,121.083274,8,10:44:12,3,9.6,1,1,3,1
14.689984,121.083267,14.689901,121.083259,9,10:44:13,3,10.799999999999999,1,1,4,1
14.690012,121.083274,14.689926,121.083251,10,10:44:14,3,12,1,1,3,1
14.690046,121.083282,14.689953,121.083259,11,10:44:15,3,13.199999999999998,1,1,4,1
14.690082,121.08329,14.689984,121.083267,11,10:44:16,3,13.199999999999998,1,1,4,1
14.690115,121.083305,14.690012,121.083274,12,10:44:17,3,14.399999999999999,1,1,4,1
14.690189,121.083335,14.690046,121.083282,17,10:44:19,4,15.3,1,1,9,2
14.690258,121.083358,14.690082,121.08329,21,10:44:21,5,15.120000000000001,1,1,8,2
14.690287,121.083366,14.690115,121.083305,20,10:44:22,5,14.4,1,1,3,1
14.690318,121.083374,14.690189,121.083335,15,10:44:23,4,13.5,1,1,4,1
14.690347,121.083374,14.690258,121.083358,10,10:44:24,3,12,1,1,3,1
14.690372,121.083358,14.690287,121.083366,9,10:44:25,3,10.799999999999999,1,1,3,1
14.69039,121.083328,14.690318,121.083374,9,10:44:26,3,10.799999999999999,1,1,4,1
14.690405,121.083297,14.690347,121.083374,10,10:44:27,3,12,1,1,4,1
14.690421,121.083251,14.690372,121.083358,13,10:44:28,3,15.599999999999998,1,1,5,1
14.690432,121.083206,14.69039,121.083328,14,10:44:29,3,16.8,1,1,5,1
14.690443,121.08316,14.690405,121.083297,15,10:44:30,3,17.999999999999996,1,1,5,1
14.690455,121.083106,14.690421,121.083251,16,10:44:31,3,19.2,1,1,6,1
14.690469,121.083053,14.690432,121.083206,17,10:44:32,3,20.4,1,1,6,1
14.690489,121.082954,14.690443,121.08316,23,10:44:34,4,20.7,1,1,11,2
14.690505,121.082901,14.690455,121.083106,23,10:44:35,4,20.7,1,1,6,1
14.690526,121.082855,14.690469,121.083053,22,10:44:36,4,19.799999999999997,1,1,5,1
14.690544,121.082809,14.690489,121.082954,17,10:44:37,3,20.4,1,1,5,1
14.690561,121.082763,14.690505,121.082901,16,10:44:38,3,19.2,1,1,5,1
14.690567,121.082717,14.690526,121.082855,16,10:44:39,3,19.2,1,1,5,1
14.690581,121.082672,14.690544,121.082809,15,10:44:40,3,17.999999999999996,1,1,5,1
14.690597,121.082626,14.690561,121.082763,15,10:44:41,3,17.999999999999996,1,1,5,1
14.690604,121.082588,14.690567,121.082717,14,10:44:42,3,16.8,1,1,4,1
14.690619,121.08255,14.690581,121.082672,14,10:44:43,3,16.8,1,1,4,1
14.690628,121.082519,14.690597,121.082626,12,10:44:44,3,14.399999999999999,1,1,3,1
14.690635,121.082481,14.690604,121.082588,12,10:44:45,3,14.399999999999999,1,1,4,1
14.690644,121.08245,14.690619,121.08255,11,10:44:46,3,13.199999999999998,1,1,3,1
14.690653,121.08242,14.690628,121.082519,11,10:44:47,3,13.199999999999998,1,1,3,1
14.690664,121.082374,14.690635,121.082481,12,10:44:49,4,10.8,1,1,5,2
14.690669,121.082359,14.690644,121.08245,10,10:44:50,4,9,1,1,2,1
14.69068,121.082328,14.690653,121.08242,10,10:44:51,4,9,1,1,4,1
14.690692,121.082298,14.690664,121.082374,9,10:44:52,3,10.799999999999999,1,1,3,1
14.690704,121.082252,14.690669,121.082359,12,10:44:53,3,14.399999999999999,1,1,5,1
14.690715,121.082214,14.69068,121.082328,13,10:44:54,3,15.599999999999998,1,1,4,1
14.690731,121.082168,14.690692,121.082298,15,10:44:55,3,17.999999999999996,1,1,5,1
14.690755,121.082069,14.690704,121.082252,21,10:44:57,4,18.900000000000002,1,1,11,2
14.690773,121.082023,14.690715,121.082214,22,10:44:58,4,19.799999999999997,1,1,5,1
14.690787,121.08197,14.690731,121.082168,22,10:44:59,4,19.799999999999997,1,1,6,1
14.690802,121.081916,14.690755,121.082069,17,10:45:00,3,20.4,1,1,6,1
14.690814,121.081871,14.690773,121.082023,17,10:45:01,3,20.4,1,1,5,1
14.690847,121.081779,14.690787,121.08197,22,10:45:03,4,19.799999999999997,1,1,11,2
14.690858,121.081741,14.690802,121.081916,20,10:45:04,4,18,1,1,4,1
14.690869,121.08171,14.690814,121.081871,18,10:45:05,4,16.2,1,1,4,1
14.690884,121.081665,14.690847,121.081779,13,10:45:06,3,15.599999999999998,1,1,5,1
14.690896,121.081626,14.690858,121.081741,13,10:45:07,3,15.599999999999998,1,1,4,1
14.690904,121.081596,14.690869,121.08171,13,10:45:08,3,15.599999999999998,1,1,3,1
14.690912,121.081558,14.690884,121.081665,12,10:45:09,3,14.399999999999999,1,1,4,1
14.69092,121.08152,14.690896,121.081626,12,10:45:10,3,14.399999999999999,1,1,4,1
14.690927,121.081481,14.690904,121.081596,13,10:45:11,3,15.599999999999998,1,1,4,1
14.690934,121.081451,14.690912,121.081558,12,10:45:12,3,14.399999999999999,1,1,3,1
14.690938,121.081405,14.69092,121.08152,13,10:45:13,3,15.599999999999998,1,1,5,1
14.690951,121.081367,14.690927,121.081481,13,10:45:14,3,15.599999999999998,1,1,4,1
14.690978,121.081291,14.690934,121.081451,18,10:45:16,4,16.2,1,1,9,2
14.690992,121.081253,14.690938,121.081405,17,10:45:17,4,15.3,1,1,4,1
14.691005,121.081222,14.690951,121.081367,17,10:45:18,4,15.3,1,1,4,1
14.691017,121.081192,14.690978,121.081291,12,10:45:19,3,14.399999999999999,1,1,3,1
14.69104,121.081138,14.690992,121.081253,13,10:45:21,4,11.7,1,1,6,2
14.691049,121.081115,14.691005,121.081222,13,10:45:22,4,11.7,1,1,3,1
14.691056,121.0811,14.691017,121.081192,11,10:45:23,4,9.899999999999999,1,1,2,1
14.691062,121.081069,14.69104,121.081138,8,10:45:24,3,9.6,1,1,3,1
14.691067,121.081039,14.691049,121.081115,8,10:45:25,3,9.6,1,1,3,1
14.691083,121.080955,14.691056,121.0811,16,10:45:27,4,14.4,1,1,9,2
14.691097,121.080909,14.691062,121.081069,18,10:45:28,4,16.2,1,1,5,1
14.69111,121.080856,14.691067,121.081039,20,10:45:29,4,18,1,1,6,1
14.691125,121.08081,14.691083,121.080955,16,10:45:30,3,19.2,1,1,5,1
14.691137,121.080764,14.691097,121.080909,16,10:45:31,3,19.2,1,1,5,1
14.691147,121.080711,14.69111,121.080856,16,10:45:32,3,19.2,1,1,6,1
14.691163,121.080657,14.691125,121.08081,17,10:45:33,3,20.4,1,1,6,1
14.691179,121.080612,14.691137,121.080764,17,10:45:34,3,20.4,1,1,5,1
14.691195,121.080558,14.691147,121.080711,17,10:45:35,3,20.4,1,1,6,1
14.69121,121.080513,14.691163,121.080657,16,10:45:36,3,19.2,1,1,5,1
14.691227,121.080467,14.691179,121.080612,16,10:45:37,3,19.2,1,1,5,1
14.691242,121.080413,14.691195,121.080558,16,10:45:38,3,19.2,1,1,6,1
14.691252,121.080368,14.69121,121.080513,16,10:45:39,3,19.2,1,1,5,1
14.691286,121.080276,14.691227,121.080467,22,10:45:41,4,19.799999999999997,1,1,11,2
14.691301,121.08023,14.691242,121.080413,21,10:45:42,4,18.900000000000002,1,1,5,1
14.691315,121.080184,14.691252,121.080368,21,10:45:43,4,18.900000000000002,1,1,5,1
14.691346,121.080085,14.691286,121.080276,22,10:45:45,4,19.799999999999997,1,1,11,2
14.691359,121.080039,14.691301,121.08023,22,10:45:46,4,19.799999999999997,1,1,5,1
14.691375,121.079986,14.691315,121.080184,22,10:45:47,4,19.799999999999997,1,1,6,1
14.691392,121.07994,14.691346,121.080085,16,10:45:48,3,19.2,1,1,5,1
14.691406,121.079887,14.691359,121.080039,17,10:45:49,3,20.4,1,1,6,1
14.691433,121.079788,14.691375,121.079986,22,10:45:51,4,19.799999999999997,1,1,11,2
14.691447,121.079742,14.691392,121.07994,22,10:45:52,4,19.799999999999997,1,1,5,1
14.691466,121.079696,14.691406,121.079887,22,10:45:53,4,19.799999999999997,1,1,5,1
14.691484,121.07965,14.691433,121.079788,16,10:45:54,3,19.2,1,1,5,1
14.691514,121.079551,14.691447,121.079742,22,10:45:56,4,19.799999999999997,1,1,11,2
14.691529,121.079498,14.691466,121.079696,22,10:45:57,4,19.799999999999997,1,1,6,1
14.691546,121.079467,14.691484,121.07965,21,10:45:58,4,18.900000000000002,1,1,4,1
14.69156,121.079421,14.691514,121.079551,15,10:45:59,3,17.999999999999996,1,1,5,1
14.691584,121.079376,14.691529,121.079498,14,10:46:00,3,16.8,1,1,6,1
14.691597,121.07933,14.691546,121.079467,16,10:46:01,3,19.2,1,1,5,1
14.691607,121.079284,14.69156,121.079421,16,10:46:02,3,19.2,1,1,5,1
14.691634,121.079193,14.691584,121.079376,20,10:46:04,4,18,1,1,10,2
14.691645,121.079154,14.691597,121.07933,20,10:46:05,4,18,1,1,4,1
14.691654,121.079116,14.691607,121.079284,19,10:46:06,4,17.099999999999998,1,1,4,1
14.69166,121.079078,14.691634,121.079193,13,10:46:07,3,15.599999999999998,1,1,4,1
14.691674,121.079032,14.691645,121.079154,14,10:46:08,3,16.8,1,1,5,1
14.691687,121.078994,14.691654,121.079116,14,10:46:09,3,16.8,1,1,4,1
14.6917,121.078948,14.69166,121.079078,15,10:46:10,3,17.999999999999996,1,1,5,1
14.691712,121.078903,14.691674,121.079032,15,10:46:11,3,17.999999999999996,1,1,5,1
14.691722,121.078872,14.691687,121.078994,14,10:46:12,3,16.8,1,1,4,1
14.691732,121.078834,14.6917,121.078948,13,10:46:13,3,15.599999999999998,1,1,4,1
14.691742,121.078811,14.691712,121.078903,10,10:46:14,3,12,1,1,3,1
14.691785,121.07875,14.691722,121.078872,15,10:46:16,4,13.5,1,1,8,2
14.691817,121.07872,14.691732,121.078834,15,10:46:17,4,13.5,1,1,5,1
14.69185,121.078697,14.691742,121.078811,17,10:46:18,4,15.3,1,1,4,1
14.691885,121.078666,14.691785,121.07875,14,10:46:19,3,16.8,1,1,5,1
14.691924,121.078636,14.691817,121.07872,15,10:46:20,3,17.999999999999996,1,1,5,1
14.691997,121.078575,14.69185,121.078697,21,10:46:22,4,18.900000000000002,1,1,10,2
14.692034,121.078544,14.691885,121.078666,21,10:46:23,4,18.900000000000002,1,1,5,1
14.69207,121.078506,14.691924,121.078636,21,10:46:24,4,18.900000000000002,1,1,6,1
14.692112,121.078475,14.691997,121.078575,17,10:46:25,3,20.4,1,1,6,1
14.692197,121.078407,14.692034,121.078544,23,10:46:27,4,20.7,1,1,12,2
14.692238,121.078376,14.69207,121.078506,23,10:46:28,4,20.7,1,1,6,1
14.692284,121.078338,14.692112,121.078475,24,10:46:29,4,21.6,1,1,7,1
14.692318,121.0783,14.692197,121.078407,18,10:46:30,3,21.599999999999998,1,1,6,1
14.692358,121.078262,14.692238,121.078376,18,10:46:31,3,21.599999999999998,1,1,6,1
14.692391,121.078231,14.692284,121.078338,17,10:46:32,3,20.4,1,1,5,1
14.692422,121.078208,14.692318,121.0783,15,10:46:33,3,17.999999999999996,1,1,4,1
14.692454,121.078193,14.692358,121.078262,13,10:46:34,3,15.599999999999998,1,1,4,1
14.692481,121.07817,14.692391,121.078231,12,10:46:35,3,14.399999999999999,1,1,4,1
14.692507,121.078147,14.692422,121.078208,11,10:46:36,3,13.199999999999998,1,1,4,1
14.692534,121.078125,14.692454,121.078193,11,10:46:37,3,13.199999999999998,1,1,4,1
14.692564,121.078094,14.692481,121.07817,12,10:46:38,3,14.399999999999999,1,1,5,1
14.692595,121.078063,14.692507,121.078147,13,10:46:39,3,15.599999999999998,1,1,5,1
14.692632,121.078025,14.692534,121.078125,15,10:46:40,3,17.999999999999996,1,1,6,1
14.692666,121.077987,14.692564,121.078094,16,10:46:41,3,19.2,1,1,6,1
14.692697,121.077949,14.692595,121.078063,17,10:46:42,3,20.4,1,1,5,1
14.692726,121.077903,14.692632,121.078025,17,10:46:43,3,20.4,1,1,6,1
14.69275,121.077857,14.692666,121.077987,17,10:46:44,3,20.4,1,1,6,1
14.692799,121.077781,14.692697,121.077949,21,10:46:46,4,18.900000000000002,1,1,10,2
14.692813,121.077735,14.692726,121.077903,20,10:46:47,4,18,1,1,5,1
14.692827,121.077697,14.69275,121.077857,19,10:46:48,4,17.099999999999998,1,1,4,1
14.692839,121.077651,14.692799,121.077781,15,10:46:49,3,17.999999999999996,1,1,5,1
14.692851,121.077598,14.692813,121.077735,15,10:46:50,3,17.999999999999996,1,1,6,1
14.692866,121.07756,14.692827,121.077697,15,10:46:51,3,17.999999999999996,1,1,4,1
14.692904,121.077461,14.692839,121.077651,22,10:46:53,4,19.799999999999997,1,1,11,2
14.692929,121.077415,14.692851,121.077598,22,10:46:54,4,19.799999999999997,1,1,6,1
14.692951,121.077362,14.692866,121.07756,23,10:46:55,4,20.7,1,1,6,1
14.692974,121.077308,14.692904,121.077461,18,10:46:56,3,21.599999999999998,1,1,6,1
14.692997,121.077255,14.692929,121.077415,19,10:46:57,3,22.799999999999997,1,1,6,1
14.693017,121.077209,14.692951,121.077362,18,10:46:58,3,21.599999999999998,1,1,5,1
14.693031,121.077156,14.692974,121.077308,18,10:46:59,3,21.599999999999998,1,1,6,1
14.693044,121.077102,14.692997,121.077255,17,10:47:00,3,20.4,1,1,6,1
14.693047,121.077056,14.693017,121.077209,17,10:47:01,3,20.4,1,1,5,1
14.693051,121.077003,14.693031,121.077156,17,10:47:02,3,20.4,1,1,6,1
14.693052,121.076957,14.693044,121.077102,16,10:47:03,3,19.2,1,1,5,1
14.693051,121.076911,14.693047,121.077056,16,10:47:04,3,19.2,1,1,5,1
